customer_id,age,income,credit_score,months_on_book,current_limit,avg_monthly_spend,utilization_rate,num_late_payments_12m,debt_to_income,num_credit_inquiries_6m,employment_status,account_type,limit_increase_treatment,spend_change_pct,defaulted_next_12m
CUST_031637,33.0,433856.69,631.0,19,54820.1,15885.11,0.29,1,0.171,3,unemployed,standard,0,13.77,0
CUST_031638,36.0,385299.5,576.0,171,61183.02,19302.65,0.315,1,0.097,2,employed,standard,1,13.82,1
CUST_031639,42.0,205525.68,735.0,213,49838.74,13225.31,0.265,1,0.158,3,employed,standard,1,22.52,0
CUST_031640,60.0,391372.13,611.0,140,40614.6,11372.21,0.28,0,0.114,0,self_employed,student,0,10.22,0
CUST_031641,31.0,374895.77,704.0,198,48486.7,11104.48,0.229,1,0.175,0,employed,standard,0,5.34,0
CUST_031642,39.0,392765.17,725.0,203,32010.46,8934.97,0.279,1,0.126,4,retired,premium,1,22.79,0
CUST_031643,27.0,806474.09,703.0,221,53206.36,18662.03,0.351,0,0.138,4,employed,standard,0,-10.39,0
CUST_031644,31.0,422963.92,643.0,181,61551.68,11064.74,0.18,0,0.375,2,employed,standard,0,14.6,0
CUST_031645,27.0,873420.62,737.0,135,25259.72,6971.67,0.276,1,0.428,1,employed,standard,0,5.92,0
CUST_031646,43.0,294987.71,660.0,109,30720.16,2198.93,0.072,0,0.091,1,self_employed,standard,0,-14.21,0
CUST_031647,45.0,445058.94,606.0,174,42760.7,7417.6,0.173,0,0.175,1,unemployed,standard,1,29.42,0
CUST_031648,48.0,500969.54,628.0,98,35572.46,3490.01,0.098,0,0.084,1,retired,standard,1,22.48,0
CUST_031649,31.0,1018429.92,622.0,48,29132.28,9450.9,0.324,0,0.215,0,employed,premium,0,2.51,0
CUST_031650,46.0,613923.51,715.0,51,49589.62,9264.52,0.187,1,0.128,2,employed,student,1,31.31,0
CUST_031651,41.0,680927.36,717.0,24,63815.94,13967.03,0.219,0,0.252,2,self_employed,premium,1,33.64,0
CUST_031652,39.0,364481.23,652.0,75,14304.1,5847.79,0.409,0,0.268,3,self_employed,standard,0,14.27,0
CUST_031653,25.0,876035.89,789.0,217,55213.44,15967.2,0.289,0,0.142,0,employed,standard,1,15.62,0
CUST_031654,42.0,581585.14,570.0,126,81572.93,17937.64,0.22,0,0.583,2,employed,standard,1,36.86,0
CUST_031655,42.0,271293.31,591.0,53,25565.94,9790.93,0.383,3,0.07,2,employed,standard,1,34.84,0
CUST_031656,41.0,818524.71,660.0,209,91525.84,25927.33,0.283,0,0.231,2,self_employed,student,1,36.07,0
CUST_031657,45.0,680961.58,631.0,122,66150.94,16436.05,0.248,0,0.035,0,employed,standard,1,24.34,0
CUST_031658,48.0,511556.54,665.0,47,28506.06,15277.69,0.536,0,0.167,4,employed,standard,0,9.0,0
CUST_031659,27.0,511313.9,712.0,190,27186.57,2287.41,0.084,0,0.328,2,employed,standard,1,41.92,1
CUST_031660,37.0,368912.77,805.0,103,49481.3,13680.3,0.276,2,0.097,1,employed,standard,1,15.5,0
CUST_031661,46.0,1005882.21,652.0,12,37949.75,6158.34,0.162,2,0.247,1,retired,standard,1,37.6,0
CUST_031662,37.0,828328.88,652.0,187,34129.22,18949.05,0.555,1,0.341,2,employed,standard,1,47.49,1
CUST_031663,52.0,370911.57,679.0,63,137806.71,102457.53,0.743,0,0.197,2,employed,standard,0,1.87,0
CUST_031664,41.0,610953.12,777.0,51,81451.78,12814.46,0.157,1,0.232,3,self_employed,standard,1,30.07,0
CUST_031665,18.0,434020.82,670.0,47,35661.91,5813.34,0.163,0,0.081,0,employed,standard,0,2.07,0
CUST_031666,50.0,336398.51,700.0,33,57449.13,13678.8,0.238,0,0.352,0,employed,standard,1,25.88,0
CUST_031667,39.0,1202540.26,677.0,139,51465.79,28079.27,0.546,2,0.416,3,retired,premium,1,32.82,0
CUST_031668,19.0,509314.63,721.0,106,70345.8,21976.23,0.312,2,0.246,3,retired,standard,0,2.35,0
CUST_031669,37.0,409025.98,700.0,208,44575.09,21963.2,0.493,1,0.339,2,employed,student,1,22.36,0
CUST_031670,25.0,349548.08,773.0,224,101271.35,25646.56,0.253,0,0.111,2,employed,student,1,24.51,0
CUST_031671,49.0,535700.6,759.0,165,111377.8,19961.76,0.179,0,0.219,1,employed,standard,1,36.86,0
CUST_031672,40.0,230027.64,679.0,10,47605.86,9442.1,0.198,1,0.185,1,employed,standard,1,27.04,1
CUST_031673,29.0,557643.29,652.0,156,62313.99,17161.6,0.275,1,0.192,2,employed,premium,0,2.61,0
CUST_031674,50.0,1029806.36,786.0,51,72086.21,33116.87,0.459,0,0.163,0,employed,premium,1,25.12,0
CUST_031675,46.0,906438.54,616.0,223,48110.35,15675.92,0.326,1,0.023,1,retired,premium,1,23.52,0
CUST_031676,37.0,741797.21,696.0,143,43149.09,20181.66,0.468,1,0.083,0,employed,student,1,19.34,0
CUST_031677,25.0,1762543.37,720.0,36,63973.08,15554.83,0.243,1,0.085,2,employed,standard,1,8.48,0
CUST_031678,30.0,670184.65,683.0,108,54150.99,6135.15,0.113,0,0.127,1,employed,premium,1,24.75,0
CUST_031679,30.0,396296.86,660.0,161,105546.3,39046.58,0.37,1,0.1,0,employed,student,0,4.9,0
CUST_031680,49.0,869447.43,679.0,123,58713.78,12003.2,0.204,0,0.498,0,employed,standard,0,12.49,0
CUST_031681,20.0,634521.2,685.0,149,122697.52,38545.0,0.314,0,0.117,3,employed,standard,1,17.14,0
CUST_031682,39.0,608025.39,789.0,190,27193.58,1404.56,0.052,0,0.511,0,employed,student,1,35.16,0
CUST_031683,37.0,682200.21,705.0,133,38692.71,25160.91,0.65,0,0.127,0,employed,standard,0,9.33,0
CUST_031684,52.0,499685.45,823.0,176,36735.7,6516.35,0.177,0,0.341,0,employed,student,1,20.37,0
CUST_031685,43.0,1384857.92,666.0,141,43337.26,12685.15,0.293,0,0.357,3,employed,premium,1,17.18,0
CUST_031686,46.0,287038.09,582.0,73,41285.46,9990.68,0.242,0,0.143,0,employed,student,1,32.8,0
CUST_031687,34.0,862198.8,634.0,114,21069.12,7228.65,0.343,0,0.065,0,employed,standard,1,11.0,0
CUST_031688,25.0,634051.59,693.0,99,90629.07,6464.05,0.071,1,0.333,1,employed,standard,1,14.94,0
CUST_031689,36.0,733014.3,686.0,101,48708.02,16151.0,0.332,1,0.102,1,employed,standard,1,26.57,0
CUST_031690,49.0,503273.86,589.0,216,44584.54,20993.69,0.471,0,0.341,1,self_employed,standard,0,-5.68,0
CUST_031691,49.0,1180300.55,690.0,109,46933.37,8989.87,0.192,1,0.446,2,retired,standard,1,35.07,0
CUST_031692,35.0,889144.42,691.0,2,48673.64,2088.53,0.043,0,0.152,0,employed,student,1,46.0,1
CUST_031693,30.0,422283.58,635.0,56,40556.86,11093.08,0.274,2,0.147,0,employed,standard,0,24.19,0
CUST_031694,27.0,988368.92,676.0,205,22054.44,5704.49,0.259,1,0.489,2,employed,student,0,3.14,0
CUST_031695,38.0,683570.15,739.0,176,58236.63,32720.79,0.562,0,0.512,1,self_employed,standard,0,12.83,0
CUST_031696,42.0,459265.6,726.0,41,52065.13,9739.87,0.187,1,0.169,0,employed,standard,0,8.62,0
CUST_031697,58.0,278824.01,668.0,220,55916.27,22861.68,0.409,1,0.508,0,employed,standard,1,43.3,0
CUST_031698,41.0,844035.11,699.0,131,29215.04,14771.87,0.506,0,0.17,3,unemployed,standard,1,37.84,0
CUST_031699,47.0,431134.24,754.0,170,58178.09,9183.92,0.158,1,0.281,4,employed,student,0,4.24,0
CUST_031700,31.0,756905.74,767.0,209,12015.42,2787.5,0.232,0,0.349,3,retired,standard,0,9.71,0
CUST_031701,41.0,1152919.94,754.0,218,146196.16,17348.77,0.119,0,0.264,1,retired,standard,0,7.17,0
CUST_031702,42.0,414548.37,713.0,102,74122.11,14693.49,0.198,0,0.101,0,retired,student,0,0.97,0
CUST_031703,38.0,1093739.95,619.0,107,34175.25,11128.42,0.326,0,0.35,0,retired,premium,0,5.0,0
CUST_031704,40.0,356119.9,555.0,120,157839.51,28914.52,0.183,0,0.14,0,self_employed,student,1,23.24,1
CUST_031705,42.0,1163997.81,688.0,87,43248.68,8505.63,0.197,1,0.202,1,employed,standard,1,28.7,0
CUST_031706,46.0,1355009.29,837.0,152,21465.75,3412.51,0.159,0,0.51,1,employed,student,1,54.2,0
CUST_031707,54.0,895281.07,663.0,103,20723.83,10631.64,0.513,1,0.26,1,employed,standard,1,19.38,0
CUST_031708,18.0,727451.26,573.0,222,26854.28,8979.61,0.334,0,0.408,1,employed,standard,1,28.58,0
CUST_031709,53.0,891545.44,613.0,207,74880.37,41148.02,0.55,1,0.189,1,unemployed,standard,1,27.49,0
CUST_031710,19.0,513225.3,762.0,65,55491.62,8411.55,0.152,1,0.212,0,employed,standard,1,29.08,0
CUST_031711,44.0,328571.83,588.0,60,100371.33,10314.97,0.103,0,0.263,5,employed,standard,0,3.84,0
CUST_031712,68.0,428080.7,637.0,24,95522.27,28617.7,0.3,1,0.081,1,self_employed,standard,0,3.61,0
CUST_031713,39.0,1672427.26,780.0,7,108079.47,30464.55,0.282,1,0.28,2,retired,standard,1,34.3,0
CUST_031714,42.0,353623.11,767.0,133,35772.35,6058.38,0.169,0,0.324,0,employed,standard,0,5.74,0
CUST_031715,36.0,919557.88,647.0,6,45461.65,18113.81,0.398,0,0.241,1,employed,standard,1,29.06,0
CUST_031716,48.0,568102.92,782.0,160,29604.49,2236.16,0.076,3,0.038,1,employed,standard,1,13.43,0
CUST_031717,44.0,508531.08,711.0,29,70247.15,18730.23,0.267,0,0.328,0,self_employed,standard,0,6.63,0
CUST_031718,32.0,1277016.19,749.0,48,24799.3,8581.76,0.346,0,0.316,1,employed,standard,1,22.26,0
CUST_031719,39.0,622644.93,634.0,145,64386.74,7949.02,0.123,0,0.144,2,employed,premium,0,-8.82,0
CUST_031720,27.0,908647.26,651.0,123,29885.32,6121.4,0.205,1,0.177,0,retired,standard,1,29.77,0
CUST_031721,39.0,1757786.44,661.0,90,59742.11,17273.1,0.289,1,0.198,3,employed,standard,0,0.72,0
CUST_031722,35.0,543574.35,740.0,64,19026.51,2520.96,0.132,0,0.175,1,employed,standard,0,-5.21,0
CUST_031723,42.0,739024.2,750.0,114,40756.24,5748.28,0.141,0,0.407,3,employed,student,1,40.22,0
CUST_031724,31.0,819983.22,572.0,186,26758.86,6715.92,0.251,1,0.214,0,unemployed,premium,1,46.19,0
CUST_031725,37.0,516569.57,569.0,23,30044.74,1084.35,0.036,0,0.365,2,retired,premium,1,42.99,0
CUST_031726,40.0,745211.87,767.0,73,47879.84,20650.77,0.431,2,0.17,1,employed,standard,1,28.4,0
CUST_031727,41.0,992113.7,737.0,74,20028.59,10756.11,0.537,1,0.295,3,unemployed,standard,1,29.13,1
CUST_031728,43.0,849286.05,791.0,231,26107.31,3525.02,0.135,0,0.015,1,employed,student,1,18.22,0
CUST_031729,38.0,629464.85,665.0,98,33560.95,13335.38,0.397,1,0.353,2,unemployed,student,0,-8.31,0
CUST_031730,31.0,163162.18,675.0,221,69431.18,3045.53,0.044,0,0.333,0,employed,standard,0,7.8,0
CUST_031731,41.0,311535.4,646.0,151,34979.23,10269.75,0.294,2,0.084,3,employed,standard,0,-1.38,0
CUST_031732,38.0,1363501.5,691.0,159,42941.49,2870.22,0.067,0,0.164,0,employed,student,1,26.23,0
CUST_031733,52.0,388619.75,694.0,60,32002.7,3372.88,0.105,1,0.101,0,employed,premium,1,27.99,0
CUST_031734,54.0,1010043.68,587.0,94,34673.25,2113.02,0.061,2,0.128,0,employed,standard,0,-10.03,0
CUST_031735,24.0,343950.89,749.0,159,65281.17,6223.4,0.095,1,0.093,1,employed,standard,1,14.62,0
CUST_031736,47.0,387112.17,739.0,29,71652.61,27973.95,0.39,0,0.355,2,self_employed,premium,1,41.44,0
CUST_031737,50.0,810996.03,685.0,16,69182.78,11930.61,0.172,0,0.081,1,employed,premium,1,9.32,0
CUST_031738,24.0,1201912.54,718.0,167,135724.95,42469.33,0.313,1,0.11,1,employed,standard,0,-4.86,0
CUST_031739,47.0,800360.63,643.0,198,72906.75,34273.52,0.47,1,0.316,0,self_employed,student,0,10.21,0
CUST_031740,51.0,701139.92,709.0,16,67598.27,31717.87,0.469,1,0.166,0,employed,standard,0,4.88,1
CUST_031741,29.0,323745.69,655.0,153,28314.46,8131.76,0.287,1,0.204,3,employed,standard,1,11.87,0
CUST_031742,37.0,229222.35,686.0,225,40463.36,11648.02,0.288,1,0.231,0,retired,standard,0,1.14,0
CUST_031743,42.0,491594.66,735.0,124,60535.19,21290.03,0.352,1,0.146,0,self_employed,standard,1,26.22,0
CUST_031744,47.0,640206.87,709.0,185,71699.1,12972.34,0.181,0,0.161,0,employed,standard,1,18.74,0
CUST_031745,28.0,583435.63,723.0,129,89907.7,6944.14,0.077,1,0.24,0,self_employed,standard,0,14.83,0
CUST_031746,54.0,1615047.08,586.0,196,38252.98,25679.44,0.671,1,0.133,0,self_employed,student,0,-1.13,0
CUST_031747,18.0,298360.26,665.0,120,82220.69,14991.92,0.182,1,0.323,1,employed,standard,0,8.18,0
CUST_031748,56.0,520680.48,668.0,80,43647.95,8527.88,0.195,1,0.142,2,employed,standard,1,13.98,0
CUST_031749,47.0,1266364.09,813.0,154,69634.99,9645.44,0.139,0,0.499,2,unemployed,premium,1,41.35,0
CUST_031750,33.0,800395.97,565.0,223,19383.94,5368.79,0.277,0,0.137,0,employed,standard,1,11.16,0
CUST_031751,50.0,364971.67,694.0,20,111482.89,12563.22,0.113,0,0.169,2,employed,standard,1,17.55,0
CUST_031752,27.0,220402.18,680.0,227,75102.17,18853.6,0.251,0,0.278,0,employed,premium,1,21.87,0
CUST_031753,41.0,500437.48,795.0,227,38804.63,7036.0,0.181,0,0.195,2,employed,standard,1,29.12,0
CUST_031754,43.0,378793.23,718.0,28,67520.06,13151.55,0.195,1,0.234,1,employed,standard,1,15.83,0
CUST_031755,43.0,488829.76,642.0,82,71736.86,4274.21,0.06,0,0.091,2,employed,premium,1,22.98,0
CUST_031756,30.0,1671628.67,661.0,62,109907.72,51323.72,0.467,1,0.357,1,employed,standard,1,21.07,0
CUST_031757,34.0,378641.08,738.0,138,41726.87,20275.77,0.486,0,0.27,0,employed,standard,0,-1.75,0
CUST_031758,42.0,446382.67,725.0,191,31113.36,5706.16,0.183,0,0.365,4,employed,standard,1,33.04,0
CUST_031759,31.0,900856.78,722.0,1,63996.88,8768.87,0.137,1,0.13,1,employed,standard,1,12.84,0
CUST_031760,43.0,681774.12,557.0,76,40982.93,12109.46,0.295,0,0.129,2,employed,standard,1,23.33,0
CUST_031761,33.0,1172271.86,616.0,44,110109.98,25296.64,0.23,0,0.236,1,retired,standard,0,9.44,0
CUST_031762,52.0,863202.51,785.0,169,42227.14,10066.47,0.238,3,0.057,1,employed,standard,1,26.3,0
CUST_031763,59.0,437757.42,655.0,23,56635.33,2802.22,0.049,1,0.281,4,retired,premium,0,4.12,0
CUST_031764,36.0,752847.26,685.0,226,37073.18,1843.19,0.05,0,0.369,1,self_employed,standard,0,2.34,0
CUST_031765,51.0,629315.74,582.0,194,54365.32,11846.23,0.218,0,0.325,1,employed,standard,0,9.45,0
CUST_031766,37.0,270485.41,546.0,107,50578.26,15614.59,0.309,0,0.282,0,self_employed,student,1,33.8,0
CUST_031767,29.0,1579985.26,555.0,173,26788.84,7433.31,0.277,0,0.357,0,employed,standard,1,36.61,0
CUST_031768,35.0,370623.64,696.0,187,53592.89,13145.96,0.245,0,0.368,0,unemployed,standard,0,7.76,0
CUST_031769,41.0,568970.89,615.0,232,23525.05,11875.66,0.505,1,0.356,0,employed,standard,0,-3.16,0
CUST_031770,19.0,482928.14,744.0,90,78755.39,23815.02,0.302,0,0.083,3,employed,student,0,5.51,0
CUST_031771,48.0,629420.76,684.0,113,95797.11,34955.6,0.365,2,0.138,2,self_employed,standard,0,10.62,0
CUST_031772,41.0,651398.13,724.0,191,34787.96,6935.33,0.199,0,0.28,0,employed,premium,1,17.82,0
CUST_031773,52.0,774805.87,704.0,138,75602.23,50567.62,0.669,1,0.501,1,employed,standard,0,5.16,0
CUST_031774,47.0,482113.35,702.0,163,46526.0,5433.6,0.117,0,0.286,4,employed,premium,1,7.9,0
CUST_031775,41.0,971877.35,655.0,172,65968.97,19933.79,0.302,0,0.115,0,unemployed,premium,1,12.41,0
CUST_031776,36.0,439977.56,684.0,176,55872.53,8698.68,0.156,0,0.337,1,self_employed,student,1,39.22,0
CUST_031777,58.0,470103.15,727.0,76,39019.16,17779.55,0.456,1,0.196,0,employed,premium,1,37.23,0
CUST_031778,66.0,275397.52,724.0,84,26331.63,19597.9,0.744,0,0.211,1,self_employed,standard,0,5.44,0
CUST_031779,36.0,662297.98,703.0,31,99072.52,11181.08,0.113,0,0.069,0,self_employed,premium,1,28.7,0
CUST_031780,53.0,1183486.32,595.0,62,98401.9,2875.27,0.029,0,0.461,1,unemployed,student,1,37.57,0
CUST_031781,32.0,534111.57,600.0,15,48054.23,14827.84,0.309,2,0.315,0,self_employed,standard,1,29.06,0
CUST_031782,33.0,1321445.14,739.0,232,37405.81,6472.75,0.173,0,0.109,0,self_employed,standard,1,26.86,0
CUST_031783,35.0,365641.33,745.0,92,57931.59,13721.51,0.237,1,0.249,1,employed,standard,0,-11.99,0
CUST_031784,48.0,324175.16,599.0,88,42584.62,9883.53,0.232,2,0.15,1,employed,standard,0,17.16,0
CUST_031785,27.0,1115536.64,652.0,40,26270.7,13072.19,0.498,1,0.216,2,employed,student,0,1.2,0
CUST_031786,59.0,553431.59,582.0,133,68641.29,27209.3,0.396,0,0.169,0,employed,student,1,21.33,0
CUST_031787,51.0,385233.55,654.0,199,49537.83,19466.83,0.393,0,0.352,0,retired,standard,0,17.47,0
CUST_031788,48.0,672178.12,632.0,89,41938.66,6660.17,0.159,0,0.265,2,employed,student,1,21.4,0
CUST_031789,36.0,693618.75,841.0,128,36072.61,2120.55,0.059,0,0.218,2,employed,student,1,35.75,0
CUST_031790,50.0,913792.63,710.0,158,51331.36,11264.71,0.219,2,0.006,0,employed,standard,0,10.24,1
CUST_031791,18.0,514575.0,672.0,217,48850.7,19797.22,0.405,0,0.02,0,employed,standard,0,-9.82,0
CUST_031792,45.0,324409.56,606.0,39,63902.59,18888.65,0.296,1,0.294,1,employed,standard,0,2.06,0
CUST_031793,42.0,528032.94,576.0,90,58659.4,19511.73,0.333,0,0.134,3,employed,standard,1,23.88,0
CUST_031794,18.0,591928.93,713.0,146,71846.48,16058.42,0.224,0,0.065,1,employed,standard,1,22.47,0
CUST_031795,45.0,991414.73,726.0,135,18064.38,10115.1,0.56,1,0.575,2,employed,premium,0,9.63,0
CUST_031796,47.0,302905.04,682.0,81,53365.8,5970.96,0.112,0,0.236,2,employed,standard,1,24.08,0
CUST_031797,18.0,504114.3,728.0,132,74637.62,13282.06,0.178,0,0.246,4,unemployed,student,0,-3.72,0
CUST_031798,26.0,681468.23,636.0,85,63260.25,38098.79,0.602,0,0.264,0,employed,standard,1,20.49,0
CUST_031799,65.0,1197184.15,698.0,15,94300.28,14212.34,0.151,1,0.244,1,employed,student,1,26.61,0
CUST_031800,38.0,441960.84,716.0,71,33984.87,9288.37,0.273,0,0.076,0,employed,premium,0,0.67,0
CUST_031801,52.0,414143.48,683.0,197,60283.54,10159.87,0.169,1,0.026,0,employed,premium,1,26.47,0
CUST_031802,54.0,805531.93,765.0,96,30970.13,7042.9,0.227,1,0.131,1,employed,premium,1,24.45,1
CUST_031803,45.0,214329.75,795.0,37,133899.34,82143.73,0.613,2,0.25,0,retired,standard,1,32.72,0
CUST_031804,52.0,462785.27,774.0,215,38846.59,9565.01,0.246,1,0.306,2,employed,standard,1,32.53,0
CUST_031805,18.0,779027.22,634.0,155,42170.03,15138.19,0.359,1,0.05,0,self_employed,standard,1,28.98,0
CUST_031806,37.0,699927.1,693.0,52,67993.0,10497.02,0.154,2,0.115,0,employed,student,1,30.83,0
CUST_031807,18.0,654080.6,681.0,119,33626.88,1601.34,0.048,1,0.123,0,self_employed,standard,1,32.88,0
CUST_031808,19.0,285481.36,632.0,226,25357.36,1061.53,0.042,0,0.426,0,employed,standard,1,49.76,0
CUST_031809,33.0,336430.21,673.0,175,108949.32,28225.71,0.259,2,0.486,0,employed,premium,0,15.12,1
CUST_031810,32.0,1092743.29,677.0,37,89920.28,11054.06,0.123,0,0.637,5,employed,standard,1,48.4,0
CUST_031811,40.0,572362.62,701.0,160,62361.31,21085.95,0.338,0,0.274,2,employed,premium,1,31.77,0
CUST_031812,40.0,541279.38,629.0,188,40451.92,8357.24,0.207,1,0.28,1,employed,premium,1,34.65,0
CUST_031813,42.0,418608.19,618.0,165,75872.01,6481.96,0.085,1,0.141,1,employed,standard,0,3.76,0
CUST_031814,42.0,602191.86,735.0,211,22712.55,3474.9,0.153,0,0.466,0,unemployed,standard,1,41.49,0
CUST_031815,44.0,479373.62,638.0,25,23020.81,7129.03,0.31,0,0.166,0,employed,premium,0,13.44,0
CUST_031816,28.0,878187.78,661.0,94,27063.6,11372.76,0.42,0,0.199,1,employed,student,1,26.52,0
CUST_031817,31.0,371681.97,656.0,152,41037.69,3047.16,0.074,1,0.167,3,employed,premium,1,30.42,0
CUST_031818,40.0,869502.65,728.0,68,59989.8,44932.3,0.749,0,0.392,1,employed,standard,1,41.75,0
CUST_031819,40.0,1251637.34,707.0,40,36306.74,14069.97,0.388,0,0.244,1,employed,premium,0,18.65,0
CUST_031820,27.0,788612.31,707.0,73,39611.7,8466.69,0.214,2,0.229,3,employed,premium,0,22.16,0
CUST_031821,53.0,342727.62,582.0,25,39389.11,16090.48,0.409,1,0.078,0,employed,student,0,2.38,0
CUST_031822,49.0,864163.17,752.0,6,67455.08,14924.54,0.221,1,0.188,2,unemployed,standard,1,33.21,0
CUST_031823,30.0,479101.63,665.0,35,45638.27,13737.02,0.301,1,0.257,1,employed,standard,0,-2.32,0
CUST_031824,37.0,471892.96,727.0,63,40662.78,5910.42,0.145,1,0.469,0,retired,standard,0,26.18,0
CUST_031825,64.0,634653.15,497.0,223,23197.26,9810.72,0.423,0,0.37,0,self_employed,standard,0,-3.9,1
CUST_031826,42.0,534315.39,731.0,221,38285.18,8167.85,0.213,0,0.194,2,employed,standard,1,25.2,0
CUST_031827,45.0,484647.88,645.0,150,41233.82,7223.64,0.175,3,0.06,1,employed,standard,1,24.5,0
CUST_031828,33.0,813162.55,750.0,211,19568.67,3444.67,0.176,0,0.259,0,employed,standard,1,50.08,0
CUST_031829,36.0,629063.55,743.0,152,41779.12,17417.77,0.417,1,0.069,0,employed,standard,1,23.76,0
CUST_031830,58.0,252628.73,709.0,181,45002.69,2871.22,0.064,1,0.206,1,employed,standard,0,1.13,0
CUST_031831,41.0,946364.81,738.0,191,32036.54,7371.04,0.23,0,0.241,0,employed,standard,1,22.66,0
CUST_031832,39.0,1024347.55,659.0,36,53055.11,11640.59,0.219,0,0.457,4,retired,standard,1,27.46,0
CUST_031833,40.0,782814.95,694.0,133,86631.01,19385.63,0.224,0,0.49,1,self_employed,premium,0,8.7,0
CUST_031834,71.0,803894.85,654.0,9,144311.29,28858.22,0.2,1,0.096,1,employed,standard,1,12.32,0
CUST_031835,40.0,540336.16,682.0,187,43602.02,20060.38,0.46,1,0.342,2,retired,student,0,-10.73,1
CUST_031836,30.0,348585.37,733.0,76,33377.15,419.95,0.013,0,0.169,3,employed,standard,1,25.84,0
CUST_031837,32.0,646890.79,731.0,230,31860.72,20389.23,0.64,0,0.172,2,retired,standard,0,3.32,0
CUST_031838,49.0,1198610.22,679.0,219,61168.39,33009.17,0.54,0,0.144,1,unemployed,standard,0,12.35,0
CUST_031839,23.0,675195.29,734.0,239,19337.47,14662.03,0.758,1,0.281,1,unemployed,standard,0,2.16,0
CUST_031840,45.0,1261336.39,619.0,171,95244.61,17885.32,0.188,0,0.188,2,employed,standard,0,14.52,0
CUST_031841,31.0,1289148.38,597.0,147,30498.55,10313.58,0.338,1,0.389,1,employed,premium,1,29.17,0
CUST_031842,18.0,587597.93,590.0,10,73969.77,17964.2,0.243,0,0.463,1,retired,standard,1,27.71,1
CUST_031843,28.0,484714.85,678.0,231,24856.36,8106.23,0.326,1,0.05,0,employed,premium,1,20.12,0
CUST_031844,40.0,492332.54,670.0,49,83628.56,24971.63,0.299,1,0.166,0,employed,premium,1,16.15,0
CUST_031845,57.0,564168.06,688.0,177,61910.48,24600.84,0.397,1,0.153,1,employed,standard,1,28.42,0
CUST_031846,51.0,385276.79,676.0,101,46567.42,19455.11,0.418,1,0.344,2,employed,standard,0,12.75,0
CUST_031847,36.0,767260.6,639.0,2,50136.97,4755.02,0.095,0,0.119,1,employed,standard,0,7.3,0
CUST_031848,52.0,918536.82,667.0,125,42787.07,23824.95,0.557,0,0.187,1,employed,standard,1,31.2,0
CUST_031849,36.0,259691.13,603.0,111,57254.48,40532.56,0.708,0,0.086,1,employed,premium,0,15.86,0
CUST_031850,22.0,1332898.95,760.0,51,20497.11,4826.82,0.235,0,0.21,0,self_employed,standard,1,10.93,0
CUST_031851,40.0,470893.88,685.0,6,56946.1,19990.36,0.351,0,0.146,1,employed,standard,0,5.51,0
CUST_031852,22.0,522882.63,587.0,216,53178.81,11389.79,0.214,0,0.253,1,retired,standard,1,18.99,1
CUST_031853,49.0,685919.85,730.0,135,27894.35,11674.61,0.419,1,0.232,1,unemployed,premium,1,39.47,1
CUST_031854,50.0,409500.86,705.0,6,45927.69,16196.21,0.353,0,0.212,0,self_employed,standard,1,25.05,0
CUST_031855,29.0,457764.96,679.0,30,78496.69,10702.86,0.136,1,0.367,2,employed,premium,0,1.1,0
CUST_031856,42.0,410903.51,637.0,56,37299.23,6097.39,0.163,0,0.382,0,retired,premium,1,14.86,0
CUST_031857,42.0,596768.42,630.0,154,76502.12,22402.53,0.293,1,0.107,2,employed,standard,1,18.56,0
CUST_031858,50.0,459717.38,563.0,87,55045.37,10153.34,0.184,0,0.265,2,employed,premium,0,4.5,0
CUST_031859,25.0,707619.7,715.0,110,61539.61,36928.61,0.6,0,0.079,2,employed,premium,0,2.99,0
